Rank,Num Ways (5 cards),Sample,Abbrev,Description
6661,1020,   A 8 5 4 3,   HC,"   Ace-High				 "
6662,1020,   A 8 5 4 2,   HC,"   Ace-High				 "
6663,1020,   A 8 5 3 2,   HC,"   Ace-High				 "
6664,1020,   A 8 4 3 2,   HC,"   Ace-High				 "
6665,1020,   A 7 6 5 4,   HC,"   Ace-High				 "
6666,1020,   A 7 6 5 3,   HC,"   Ace-High				 "
6667,1020,   A 7 6 5 2,   HC,"   Ace-High				 "
6668,1020,   A 7 6 4 3,   HC,"   Ace-High				 "
6669,1020,   A 7 6 4 2,   HC,"   Ace-High				 "
6670,1020,   A 7 6 3 2,   HC,"   Ace-High				 "
6671,1020,   A 7 5 4 3,   HC,"   Ace-High				 "
6672,1020,   A 7 5 4 2,   HC,"   Ace-High				 "
6673,1020,   A 7 5 3 2,   HC,"   Ace-High				 "
6674,1020,   A 7 4 3 2,   HC,"   Ace-High				 "
6675,1020,   A 6 5 4 3,   HC,"   Ace-High				 "
6676,1020,   A 6 5 4 2,   HC,"   Ace-High				 "
6677,1020,   A 6 5 3 2,   HC,"   Ace-High				 "
6678,1020,   A 6 4 3 2,   HC,"   Ace-High				 "
6679,1020,   K Q J T 8,   HC,"   King-High				 "
6680,1020,   K Q J T 7,   HC,"   King-High				 "
6681,1020,   K Q J T 6,   HC,"   King-High				 "
6682,1020,   K Q J T 5,   HC,"   King-High				 "
6683,1020,   K Q J T 4,   HC,"   King-High				 "
6684,1020,   K Q J T 3,   HC,"   King-High				 "
6685,1020,   K Q J T 2,   HC,"   King-High				 "
6686,1020,   K Q J 9 8,   HC,"   King-High				 "
6687,1020,   K Q J 9 7,   HC,"   King-High				 "
6688,1020,   K Q J 9 6,   HC,"   King-High				 "
6689,1020,   K Q J 9 5,   HC,"   King-High				 "
6690,1020,   K Q J 9 4,   HC,"   King-High				 "
6691,1020,   K Q J 9 3,   HC,"   King-High				 "
6692,1020,   K Q J 9 2,   HC,"   King-High				 "
6693,1020,   K Q J 8 7,   HC,"   King-High				 "
6694,1020,   K Q J 8 6,   HC,"   King-High				 "
6695,1020,   K Q J 8 5,   HC,"   King-High				 "
6696,1020,   K Q J 8 4,   HC,"   King-High				 "
6697,1020,   K Q J 8 3,   HC,"   King-High				 "
6698,1020,   K Q J 8 2,   HC,"   King-High				 "
6699,1020,   K Q J 7 6,   HC,"   King-High				 "
6700,1020,   K Q J 7 5,   HC,"   King-High				 "
6701,1020,   K Q J 7 4,   HC,"   King-High				 "
6702,1020,   K Q J 7 3,   HC,"   King-High				 "
6703,1020,   K Q J 7 2,   HC,"   King-High				 "
6704,1020,   K Q J 6 5,   HC,"   King-High				 "
6705,1020,   K Q J 6 4,   HC,"   King-High				 "
6706,1020,   K Q J 6 3,   HC,"   King-High				 "
6707,1020,   K Q J 6 2,   HC,"   King-High				 "
6708,1020,   K Q J 5 4,   HC,"   King-High				 "
6709,1020,   K Q J 5 3,   HC,"   King-High				 "
6710,1020,   K Q J 5 2,   HC,"   King-High				 "
6711,1020,   K Q J 4 3,   HC,"   King-High				 "
6712,1020,   K Q J 4 2,   HC,"   King-High				 "
6713,1020,   K Q J 3 2,   HC,"   King-High				 "
6714,1020,   K Q T 9 8,   HC,"   King-High				 "
6715,1020,   K Q T 9 7,   HC,"   King-High				 "
6716,1020,   K Q T 9 6,   HC,"   King-High				 "
6717,1020,   K Q T 9 5,   HC,"   King-High				 "
6718,1020,   K Q T 9 4,   HC,"   King-High				 "
6719,1020,   K Q T 9 3,   HC,"   King-High				 "
6720,1020,   K Q T 9 2,   HC,"   King-High				 "
6721,1020,   K Q T 8 7,   HC,"   King-High				 "
6722,1020,   K Q T 8 6,   HC,"   King-High				 "
6723,1020,   K Q T 8 5,   HC,"   King-High				 "
6724,1020,   K Q T 8 4,   HC,"   King-High				 "
6725,1020,   K Q T 8 3,   HC,"   King-High				 "
6726,1020,   K Q T 8 2,   HC,"   King-High				 "
6727,1020,   K Q T 7 6,   HC,"   King-High				 "
6728,1020,   K Q T 7 5,   HC,"   King-High				 "
6729,1020,   K Q T 7 4,   HC,"   King-High				 "
6730,1020,   K Q T 7 3,   HC,"   King-High				 "
6731,1020,   K Q T 7 2,   HC,"   King-High				 "
6732,1020,   K Q T 6 5,   HC,"   King-High				 "
6733,1020,   K Q T 6 4,   HC,"   King-High				 "
6734,1020,   K Q T 6 3,   HC,"   King-High				 "
6735,1020,   K Q T 6 2,   HC,"   King-High				 "
6736,1020,   K Q T 5 4,   HC,"   King-High				 "
6737,1020,   K Q T 5 3,   HC,"   King-High				 "
6738,1020,   K Q T 5 2,   HC,"   King-High				 "
6739,1020,   K Q T 4 3,   HC,"   King-High				 "
6740,1020,   K Q T 4 2,   HC,"   King-High				 "
6741,1020,   K Q T 3 2,   HC,"   King-High				 "
6742,1020,   K Q 9 8 7,   HC,"   King-High				 "
6743,1020,   K Q 9 8 6,   HC,"   King-High				 "
6744,1020,   K Q 9 8 5,   HC,"   King-High				 "
6745,1020,   K Q 9 8 4,   HC,"   King-High				 "
6746,1020,   K Q 9 8 3,   HC,"   King-High				 "
6747,1020,   K Q 9 8 2,   HC,"   King-High				 "
6748,1020,   K Q 9 7 6,   HC,"   King-High				 "
6749,1020,   K Q 9 7 5,   HC,"   King-High				 "
6750,1020,   K Q 9 7 4,   HC,"   King-High				 "
6751,1020,   K Q 9 7 3,   HC,"   King-High				 "
6752,1020,   K Q 9 7 2,   HC,"   King-High				 "
6753,1020,   K Q 9 6 5,   HC,"   King-High				 "
6754,1020,   K Q 9 6 4,   HC,"   King-High				 "
6755,1020,   K Q 9 6 3,   HC,"   King-High				 "
6756,1020,   K Q 9 6 2,   HC,"   King-High				 "
6757,1020,   K Q 9 5 4,   HC,"   King-High				 "
6758,1020,   K Q 9 5 3,   HC,"   King-High				 "
6759,1020,   K Q 9 5 2,   HC,"   King-High				 "
6760,1020,   K Q 9 4 3,   HC,"   King-High				 "
6761,1020,   K Q 9 4 2,   HC,"   King-High				 "
6762,1020,   K Q 9 3 2,   HC,"   King-High				 "
6763,1020,   K Q 8 7 6,   HC,"   King-High				 "
6764,1020,   K Q 8 7 5,   HC,"   King-High				 "
6765,1020,   K Q 8 7 4,   HC,"   King-High				 "
6766,1020,   K Q 8 7 3,   HC,"   King-High				 "
6767,1020,   K Q 8 7 2,   HC,"   King-High				 "
6768,1020,   K Q 8 6 5,   HC,"   King-High				 "
6769,1020,   K Q 8 6 4,   HC,"   King-High				 "
6770,1020,   K Q 8 6 3,   HC,"   King-High				 "
6771,1020,   K Q 8 6 2,   HC,"   King-High				 "
6772,1020,   K Q 8 5 4,   HC,"   King-High				 "
6773,1020,   K Q 8 5 3,   HC,"   King-High				 "
6774,1020,   K Q 8 5 2,   HC,"   King-High				 "
6775,1020,   K Q 8 4 3,   HC,"   King-High				 "
6776,1020,   K Q 8 4 2,   HC,"   King-High				 "
6777,1020,   K Q 8 3 2,   HC,"   King-High				 "
6778,1020,   K Q 7 6 5,   HC,"   King-High				 "
6779,1020,   K Q 7 6 4,   HC,"   King-High				 "
6780,1020,   K Q 7 6 3,   HC,"   King-High				 "
6781,1020,   K Q 7 6 2,   HC,"   King-High				 "
6782,1020,   K Q 7 5 4,   HC,"   King-High				 "
6783,1020,   K Q 7 5 3,   HC,"   King-High				 "
6784,1020,   K Q 7 5 2,   HC,"   King-High				 "
6785,1020,   K Q 7 4 3,   HC,"   King-High				 "
6786,1020,   K Q 7 4 2,   HC,"   King-High				 "
6787,1020,   K Q 7 3 2,   HC,"   King-High				 "
6788,1020,   K Q 6 5 4,   HC,"   King-High				 "
6789,1020,   K Q 6 5 3,   HC,"   King-High				 "
6790,1020,   K Q 6 5 2,   HC,"   King-High				 "
6791,1020,   K Q 6 4 3,   HC,"   King-High				 "
6792,1020,   K Q 6 4 2,   HC,"   King-High				 "
6793,1020,   K Q 6 3 2,   HC,"   King-High				 "
6794,1020,   K Q 5 4 3,   HC,"   King-High				 "
6795,1020,   K Q 5 4 2,   HC,"   King-High				 "
6796,1020,   K Q 5 3 2,   HC,"   King-High				 "
6797,1020,   K Q 4 3 2,   HC,"   King-High				 "
6798,1020,   K J T 9 8,   HC,"   King-High				 "
6799,1020,   K J T 9 7,   HC,"   King-High				 "
6800,1020,   K J T 9 6,   HC,"   King-High				 "
6801,1020,   K J T 9 5,   HC,"   King-High				 "
6802,1020,   K J T 9 4,   HC,"   King-High				 "
6803,1020,   K J T 9 3,   HC,"   King-High				 "
6804,1020,   K J T 9 2,   HC,"   King-High				 "
6805,1020,   K J T 8 7,   HC,"   King-High				 "
6806,1020,   K J T 8 6,   HC,"   King-High				 "
6807,1020,   K J T 8 5,   HC,"   King-High				 "
6808,1020,   K J T 8 4,   HC,"   King-High				 "
6809,1020,   K J T 8 3,   HC,"   King-High				 "
6810,1020,   K J T 8 2,   HC,"   King-High				 "
6811,1020,   K J T 7 6,   HC,"   King-High				 "
6812,1020,   K J T 7 5,   HC,"   King-High				 "
6813,1020,   K J T 7 4,   HC,"   King-High				 "
6814,1020,   K J T 7 3,   HC,"   King-High				 "
6815,1020,   K J T 7 2,   HC,"   King-High				 "
6816,1020,   K J T 6 5,   HC,"   King-High				 "
6817,1020,   K J T 6 4,   HC,"   King-High				 "
6818,1020,   K J T 6 3,   HC,"   King-High				 "
6819,1020,   K J T 6 2,   HC,"   King-High				 "
6820,1020,   K J T 5 4,   HC,"   King-High				 "
6821,1020,   K J T 5 3,   HC,"   King-High				 "
6822,1020,   K J T 5 2,   HC,"   King-High				 "
6823,1020,   K J T 4 3,   HC,"   King-High				 "
6824,1020,   K J T 4 2,   HC,"   King-High				 "
6825,1020,   K J T 3 2,   HC,"   King-High				 "
6826,1020,   K J 9 8 7,   HC,"   King-High				 "
6827,1020,   K J 9 8 6,   HC,"   King-High				 "
6828,1020,   K J 9 8 5,   HC,"   King-High				 "
6829,1020,   K J 9 8 4,   HC,"   King-High				 "
6830,1020,   K J 9 8 3,   HC,"   King-High				 "
6831,1020,   K J 9 8 2,   HC,"   King-High				 "
6832,1020,   K J 9 7 6,   HC,"   King-High				 "
6833,1020,   K J 9 7 5,   HC,"   King-High				 "
6834,1020,   K J 9 7 4,   HC,"   King-High				 "
6835,1020,   K J 9 7 3,   HC,"   King-High				 "
6836,1020,   K J 9 7 2,   HC,"   King-High				 "
6837,1020,   K J 9 6 5,   HC,"   King-High				 "
6838,1020,   K J 9 6 4,   HC,"   King-High				 "
6839,1020,   K J 9 6 3,   HC,"   King-High				 "
6840,1020,   K J 9 6 2,   HC,"   King-High				 "
6841,1020,   K J 9 5 4,   HC,"   King-High				 "
6842,1020,   K J 9 5 3,   HC,"   King-High				 "
6843,1020,   K J 9 5 2,   HC,"   King-High				 "
6844,1020,   K J 9 4 3,   HC,"   King-High				 "
6845,1020,   K J 9 4 2,   HC,"   King-High				 "
6846,1020,   K J 9 3 2,   HC,"   King-High				 "
6847,1020,   K J 8 7 6,   HC,"   King-High				 "
6848,1020,   K J 8 7 5,   HC,"   King-High				 "
6849,1020,   K J 8 7 4,   HC,"   King-High				 "
6850,1020,   K J 8 7 3,   HC,"   King-High				 "
6851,1020,   K J 8 7 2,   HC,"   King-High				 "
6852,1020,   K J 8 6 5,   HC,"   King-High				 "
6853,1020,   K J 8 6 4,   HC,"   King-High				 "
6854,1020,   K J 8 6 3,   HC,"   King-High				 "
6855,1020,   K J 8 6 2,   HC,"   King-High				 "
6856,1020,   K J 8 5 4,   HC,"   King-High				 "
6857,1020,   K J 8 5 3,   HC,"   King-High				 "
6858,1020,   K J 8 5 2,   HC,"   King-High				 "
6859,1020,   K J 8 4 3,   HC,"   King-High				 "
6860,1020,   K J 8 4 2,   HC,"   King-High				 "
6861,1020,   K J 8 3 2,   HC,"   King-High				 "
6862,1020,   K J 7 6 5,   HC,"   King-High				 "
6863,1020,   K J 7 6 4,   HC,"   King-High				 "
6864,1020,   K J 7 6 3,   HC,"   King-High				 "
6865,1020,   K J 7 6 2,   HC,"   King-High				 "
6866,1020,   K J 7 5 4,   HC,"   King-High				 "
6867,1020,   K J 7 5 3,   HC,"   King-High				 "
6868,1020,   K J 7 5 2,   HC,"   King-High				 "
6869,1020,   K J 7 4 3,   HC,"   King-High				 "
6870,1020,   K J 7 4 2,   HC,"   King-High				 "
6871,1020,   K J 7 3 2,   HC,"   King-High				 "
6872,1020,   K J 6 5 4,   HC,"   King-High				 "
6873,1020,   K J 6 5 3,   HC,"   King-High				 "
6874,1020,   K J 6 5 2,   HC,"   King-High				 "
6875,1020,   K J 6 4 3,   HC,"   King-High				 "
6876,1020,   K J 6 4 2,   HC,"   King-High				 "
6877,1020,   K J 6 3 2,   HC,"   King-High				 "
6878,1020,   K J 5 4 3,   HC,"   King-High				 "
6879,1020,   K J 5 4 2,   HC,"   King-High				 "
6880,1020,   K J 5 3 2,   HC,"   King-High				 "
6881,1020,   K J 4 3 2,   HC,"   King-High				 "
6882,1020,   K T 9 8 7,   HC,"   King-High				 "
6883,1020,   K T 9 8 6,   HC,"   King-High				 "
6884,1020,   K T 9 8 5,   HC,"   King-High				 "
6885,1020,   K T 9 8 4,   HC,"   King-High				 "
6886,1020,   K T 9 8 3,   HC,"   King-High				 "
6887,1020,   K T 9 8 2,   HC,"   King-High				 "
6888,1020,   K T 9 7 6,   HC,"   King-High				 "
6889,1020,   K T 9 7 5,   HC,"   King-High				 "
6890,1020,   K T 9 7 4,   HC,"   King-High				 "
6891,1020,   K T 9 7 3,   HC,"   King-High				 "
6892,1020,   K T 9 7 2,   HC,"   King-High				 "
6893,1020,   K T 9 6 5,   HC,"   King-High				 "
6894,1020,   K T 9 6 4,   HC,"   King-High				 "
6895,1020,   K T 9 6 3,   HC,"   King-High				 "
6896,1020,   K T 9 6 2,   HC,"   King-High				 "
6897,1020,   K T 9 5 4,   HC,"   King-High				 "
6898,1020,   K T 9 5 3,   HC,"   King-High				 "
6899,1020,   K T 9 5 2,   HC,"   King-High				 "
6900,1020,   K T 9 4 3,   HC,"   King-High				 "
6901,1020,   K T 9 4 2,   HC,"   King-High				 "
6902,1020,   K T 9 3 2,   HC,"   King-High				 "
6903,1020,   K T 8 7 6,   HC,"   King-High				 "
6904,1020,   K T 8 7 5,   HC,"   King-High				 "
6905,1020,   K T 8 7 4,   HC,"   King-High				 "
6906,1020,   K T 8 7 3,   HC,"   King-High				 "
6907,1020,   K T 8 7 2,   HC,"   King-High				 "
6908,1020,   K T 8 6 5,   HC,"   King-High				 "
6909,1020,   K T 8 6 4,   HC,"   King-High				 "
6910,1020,   K T 8 6 3,   HC,"   King-High				 "
6911,1020,   K T 8 6 2,   HC,"   King-High				 "
6912,1020,   K T 8 5 4,   HC,"   King-High				 "
6913,1020,   K T 8 5 3,   HC,"   King-High				 "
6914,1020,   K T 8 5 2,   HC,"   King-High				 "
6915,1020,   K T 8 4 3,   HC,"   King-High				 "
6916,1020,   K T 8 4 2,   HC,"   King-High				 "
6917,1020,   K T 8 3 2,   HC,"   King-High				 "
6918,1020,   K T 7 6 5,   HC,"   King-High				 "
6919,1020,   K T 7 6 4,   HC,"   King-High				 "
6920,1020,   K T 7 6 3,   HC,"   King-High				 "
6921,1020,   K T 7 6 2,   HC,"   King-High				 "
6922,1020,   K T 7 5 4,   HC,"   King-High				 "
6923,1020,   K T 7 5 3,   HC,"   King-High				 "
6924,1020,   K T 7 5 2,   HC,"   King-High				 "
6925,1020,   K T 7 4 3,   HC,"   King-High				 "
6926,1020,   K T 7 4 2,   HC,"   King-High				 "
6927,1020,   K T 7 3 2,   HC,"   King-High				 "
6928,1020,   K T 6 5 4,   HC,"   King-High				 "
6929,1020,   K T 6 5 3,   HC,"   King-High				 "
6930,1020,   K T 6 5 2,   HC,"   King-High				 "
6931,1020,   K T 6 4 3,   HC,"   King-High				 "
6932,1020,   K T 6 4 2,   HC,"   King-High				 "
6933,1020,   K T 6 3 2,   HC,"   King-High				 "
6934,1020,   K T 5 4 3,   HC,"   King-High				 "
6935,1020,   K T 5 4 2,   HC,"   King-High				 "
6936,1020,   K T 5 3 2,   HC,"   King-High				 "
6937,1020,   K T 4 3 2,   HC,"   King-High				 "
6938,1020,   K 9 8 7 6,   HC,"   King-High				 "
6939,1020,   K 9 8 7 5,   HC,"   King-High				 "
6940,1020,   K 9 8 7 4,   HC,"   King-High				 "
6941,1020,   K 9 8 7 3,   HC,"   King-High				 "
6942,1020,   K 9 8 7 2,   HC,"   King-High				 "
6943,1020,   K 9 8 6 5,   HC,"   King-High				 "
6944,1020,   K 9 8 6 4,   HC,"   King-High				 "
6945,1020,   K 9 8 6 3,   HC,"   King-High				 "
6946,1020,   K 9 8 6 2,   HC,"   King-High				 "
6947,1020,   K 9 8 5 4,   HC,"   King-High				 "
6948,1020,   K 9 8 5 3,   HC,"   King-High				 "
6949,1020,   K 9 8 5 2,   HC,"   King-High				 "
6950,1020,   K 9 8 4 3,   HC,"   King-High				 "
6951,1020,   K 9 8 4 2,   HC,"   King-High				 "
6952,1020,   K 9 8 3 2,   HC,"   King-High				 "
6953,1020,   K 9 7 6 5,   HC,"   King-High				 "
6954,1020,   K 9 7 6 4,   HC,"   King-High				 "
6955,1020,   K 9 7 6 3,   HC,"   King-High				 "
6956,1020,   K 9 7 6 2,   HC,"   King-High				 "
6957,1020,   K 9 7 5 4,   HC,"   King-High				 "
6958,1020,   K 9 7 5 3,   HC,"   King-High				 "
6959,1020,   K 9 7 5 2,   HC,"   King-High				 "
6960,1020,   K 9 7 4 3,   HC,"   King-High				 "
6961,1020,   K 9 7 4 2,   HC,"   King-High				 "
6962,1020,   K 9 7 3 2,   HC,"   King-High				 "
6963,1020,   K 9 6 5 4,   HC,"   King-High				 "
6964,1020,   K 9 6 5 3,   HC,"   King-High				 "
6965,1020,   K 9 6 5 2,   HC,"   King-High				 "
6966,1020,   K 9 6 4 3,   HC,"   King-High				 "
6967,1020,   K 9 6 4 2,   HC,"   King-High				 "
6968,1020,   K 9 6 3 2,   HC,"   King-High				 "
6969,1020,   K 9 5 4 3,   HC,"   King-High				 "
6970,1020,   K 9 5 4 2,   HC,"   King-High				 "
6971,1020,   K 9 5 3 2,   HC,"   King-High				 "
6972,1020,   K 9 4 3 2,   HC,"   King-High				 "
6973,1020,   K 8 7 6 5,   HC,"   King-High				 "
6974,1020,   K 8 7 6 4,   HC,"   King-High				 "
6975,1020,   K 8 7 6 3,   HC,"   King-High				 "
6976,1020,   K 8 7 6 2,   HC,"   King-High				 "
6977,1020,   K 8 7 5 4,   HC,"   King-High				 "
6978,1020,   K 8 7 5 3,   HC,"   King-High				 "
6979,1020,   K 8 7 5 2,   HC,"   King-High				 "
6980,1020,   K 8 7 4 3,   HC,"   King-High				 "
6981,1020,   K 8 7 4 2,   HC,"   King-High				 "
6982,1020,   K 8 7 3 2,   HC,"   King-High				 "
6983,1020,   K 8 6 5 4,   HC,"   King-High				 "
6984,1020,   K 8 6 5 3,   HC,"   King-High				 "
6985,1020,   K 8 6 5 2,   HC,"   King-High				 "
6986,1020,   K 8 6 4 3,   HC,"   King-High				 "
6987,1020,   K 8 6 4 2,   HC,"   King-High				 "
6988,1020,   K 8 6 3 2,   HC,"   King-High				 "
6989,1020,   K 8 5 4 3,   HC,"   King-High				 "
6990,1020,   K 8 5 4 2,   HC,"   King-High				 "
6991,1020,   K 8 5 3 2,   HC,"   King-High				 "
6992,1020,   K 8 4 3 2,   HC,"   King-High				 "
6993,1020,   K 7 6 5 4,   HC,"   King-High				 "
6994,1020,   K 7 6 5 3,   HC,"   King-High				 "
6995,1020,   K 7 6 5 2,   HC,"   King-High				 "
6996,1020,   K 7 6 4 3,   HC,"   King-High				 "
6997,1020,   K 7 6 4 2,   HC,"   King-High				 "
6998,1020,   K 7 6 3 2,   HC,"   King-High				 "
6999,1020,   K 7 5 4 3,   HC,"   King-High				 "
7000,1020,   K 7 5 4 2,   HC,"   King-High				 "
7001,1020,   K 7 5 3 2,   HC,"   King-High				 "
7002,1020,   K 7 4 3 2,   HC,"   King-High				 "
7003,1020,   K 6 5 4 3,   HC,"   King-High				 "
7004,1020,   K 6 5 4 2,   HC,"   King-High				 "
7005,1020,   K 6 5 3 2,   HC,"   King-High				 "
7006,1020,   K 6 4 3 2,   HC,"   King-High				 "
7007,1020,   K 5 4 3 2,   HC,"   King-High				 "
7008,1020,   Q J T 9 7,   HC,"   Queen-High				 "
7009,1020,   Q J T 9 6,   HC,"   Queen-High				 "
7010,1020,   Q J T 9 5,   HC,"   Queen-High				 "
7011,1020,   Q J T 9 4,   HC,"   Queen-High				 "
7012,1020,   Q J T 9 3,   HC,"   Queen-High				 "
7013,1020,   Q J T 9 2,   HC,"   Queen-High				 "
7014,1020,   Q J T 8 7,   HC,"   Queen-High				 "
7015,1020,   Q J T 8 6,   HC,"   Queen-High				 "
7016,1020,   Q J T 8 5,   HC,"   Queen-High				 "
7017,1020,   Q J T 8 4,   HC,"   Queen-High				 "
7018,1020,   Q J T 8 3,   HC,"   Queen-High				 "
7019,1020,   Q J T 8 2,   HC,"   Queen-High				 "
7020,1020,   Q J T 7 6,   HC,"   Queen-High				 "
7021,1020,   Q J T 7 5,   HC,"   Queen-High				 "
7022,1020,   Q J T 7 4,   HC,"   Queen-High				 "
7023,1020,   Q J T 7 3,   HC,"   Queen-High				 "
7024,1020,   Q J T 7 2,   HC,"   Queen-High				 "
7025,1020,   Q J T 6 5,   HC,"   Queen-High				 "
7026,1020,   Q J T 6 4,   HC,"   Queen-High				 "
7027,1020,   Q J T 6 3,   HC,"   Queen-High				 "
7028,1020,   Q J T 6 2,   HC,"   Queen-High				 "
7029,1020,   Q J T 5 4,   HC,"   Queen-High				 "
7030,1020,   Q J T 5 3,   HC,"   Queen-High				 "
7031,1020,   Q J T 5 2,   HC,"   Queen-High				 "
7032,1020,   Q J T 4 3,   HC,"   Queen-High				 "
7033,1020,   Q J T 4 2,   HC,"   Queen-High				 "
7034,1020,   Q J T 3 2,   HC,"   Queen-High				 "
7035,1020,   Q J 9 8 7,   HC,"   Queen-High				 "
7036,1020,   Q J 9 8 6,   HC,"   Queen-High				 "
7037,1020,   Q J 9 8 5,   HC,"   Queen-High				 "
7038,1020,   Q J 9 8 4,   HC,"   Queen-High				 "
7039,1020,   Q J 9 8 3,   HC,"   Queen-High				 "
7040,1020,   Q J 9 8 2,   HC,"   Queen-High				 "
7041,1020,   Q J 9 7 6,   HC,"   Queen-High				 "
7042,1020,   Q J 9 7 5,   HC,"   Queen-High				 "
7043,1020,   Q J 9 7 4,   HC,"   Queen-High				 "
7044,1020,   Q J 9 7 3,   HC,"   Queen-High				 "
7045,1020,   Q J 9 7 2,   HC,"   Queen-High				 "
7046,1020,   Q J 9 6 5,   HC,"   Queen-High				 "
7047,1020,   Q J 9 6 4,   HC,"   Queen-High				 "
7048,1020,   Q J 9 6 3,   HC,"   Queen-High				 "
7049,1020,   Q J 9 6 2,   HC,"   Queen-High				 "
7050,1020,   Q J 9 5 4,   HC,"   Queen-High				 "
7051,1020,   Q J 9 5 3,   HC,"   Queen-High				 "
7052,1020,   Q J 9 5 2,   HC,"   Queen-High				 "
7053,1020,   Q J 9 4 3,   HC,"   Queen-High				 "
7054,1020,   Q J 9 4 2,   HC,"   Queen-High				 "
7055,1020,   Q J 9 3 2,   HC,"   Queen-High				 "
7056,1020,   Q J 8 7 6,   HC,"   Queen-High				 "
7057,1020,   Q J 8 7 5,   HC,"   Queen-High				 "
7058,1020,   Q J 8 7 4,   HC,"   Queen-High				 "
7059,1020,   Q J 8 7 3,   HC,"   Queen-High				 "
7060,1020,   Q J 8 7 2,   HC,"   Queen-High				 "
7061,1020,   Q J 8 6 5,   HC,"   Queen-High				 "
7062,1020,   Q J 8 6 4,   HC,"   Queen-High				 "
7063,1020,   Q J 8 6 3,   HC,"   Queen-High				 "
7064,1020,   Q J 8 6 2,   HC,"   Queen-High				 "
7065,1020,   Q J 8 5 4,   HC,"   Queen-High				 "
7066,1020,   Q J 8 5 3,   HC,"   Queen-High				 "
7067,1020,   Q J 8 5 2,   HC,"   Queen-High				 "
7068,1020,   Q J 8 4 3,   HC,"   Queen-High				 "
7069,1020,   Q J 8 4 2,   HC,"   Queen-High				 "
7070,1020,   Q J 8 3 2,   HC,"   Queen-High				 "
7071,1020,   Q J 7 6 5,   HC,"   Queen-High				 "
7072,1020,   Q J 7 6 4,   HC,"   Queen-High				 "
7073,1020,   Q J 7 6 3,   HC,"   Queen-High				 "
7074,1020,   Q J 7 6 2,   HC,"   Queen-High				 "
7075,1020,   Q J 7 5 4,   HC,"   Queen-High				 "
7076,1020,   Q J 7 5 3,   HC,"   Queen-High				 "
7077,1020,   Q J 7 5 2,   HC,"   Queen-High				 "
7078,1020,   Q J 7 4 3,   HC,"   Queen-High				 "
7079,1020,   Q J 7 4 2,   HC,"   Queen-High				 "
7080,1020,   Q J 7 3 2,   HC,"   Queen-High				 "
7081,1020,   Q J 6 5 4,   HC,"   Queen-High				 "
7082,1020,   Q J 6 5 3,   HC,"   Queen-High				 "
7083,1020,   Q J 6 5 2,   HC,"   Queen-High				 "
7084,1020,   Q J 6 4 3,   HC,"   Queen-High				 "
7085,1020,   Q J 6 4 2,   HC,"   Queen-High				 "
7086,1020,   Q J 6 3 2,   HC,"   Queen-High				 "
7087,1020,   Q J 5 4 3,   HC,"   Queen-High				 "
7088,1020,   Q J 5 4 2,   HC,"   Queen-High				 "
7089,1020,   Q J 5 3 2,   HC,"   Queen-High				 "
7090,1020,   Q J 4 3 2,   HC,"   Queen-High				 "
7091,1020,   Q T 9 8 7,   HC,"   Queen-High				 "
7092,1020,   Q T 9 8 6,   HC,"   Queen-High				 "
7093,1020,   Q T 9 8 5,   HC,"   Queen-High				 "
7094,1020,   Q T 9 8 4,   HC,"   Queen-High				 "
7095,1020,   Q T 9 8 3,   HC,"   Queen-High				 "
7096,1020,   Q T 9 8 2,   HC,"   Queen-High				 "
7097,1020,   Q T 9 7 6,   HC,"   Queen-High				 "
7098,1020,   Q T 9 7 5,   HC,"   Queen-High				 "
7099,1020,   Q T 9 7 4,   HC,"   Queen-High				 "
7100,1020,   Q T 9 7 3,   HC,"   Queen-High				 "
7101,1020,   Q T 9 7 2,   HC,"   Queen-High				 "
7102,1020,   Q T 9 6 5,   HC,"   Queen-High				 "
7103,1020,   Q T 9 6 4,   HC,"   Queen-High				 "
7104,1020,   Q T 9 6 3,   HC,"   Queen-High				 "
7105,1020,   Q T 9 6 2,   HC,"   Queen-High				 "
7106,1020,   Q T 9 5 4,   HC,"   Queen-High				 "
7107,1020,   Q T 9 5 3,   HC,"   Queen-High				 "
7108,1020,   Q T 9 5 2,   HC,"   Queen-High				 "
7109,1020,   Q T 9 4 3,   HC,"   Queen-High				 "
7110,1020,   Q T 9 4 2,   HC,"   Queen-High				 "
7111,1020,   Q T 9 3 2,   HC,"   Queen-High				 "
7112,1020,   Q T 8 7 6,   HC,"   Queen-High				 "
7113,1020,   Q T 8 7 5,   HC,"   Queen-High				 "
7114,1020,   Q T 8 7 4,   HC,"   Queen-High				 "
7115,1020,   Q T 8 7 3,   HC,"   Queen-High				 "
7116,1020,   Q T 8 7 2,   HC,"   Queen-High				 "
7117,1020,   Q T 8 6 5,   HC,"   Queen-High				 "
7118,1020,   Q T 8 6 4,   HC,"   Queen-High				 "
